Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.058065090718877825,17.22624839361116,27.997498623095282,750651,1220019,43576.0,54.26885754160001
2,0.8927600551624499,23.165928357806212,15.71401587551438,1030212,698818,44471.0,55.38347631110001
3,0.8246510652738859,43.78469764370988,42.24396315658451,4045312,3902962,92391.0,115.06228238310003
4,0.13534886390017692,5.040104445634708,3.6832485270487414,150558,110026,29872.0,37.20211383520001
5,0.043958214889237686,5.26378442909525,3.962565020891959,308642,232345,58635.0,73.02309670350002
6,0.21022233674324814,8.911448558266507,4.667654837058523,417840,218857,46888.0,58.39356968080001
7,0.09142267866141562,3.914788514973757,3.960224349078934,152160,153926,38868.0,48.40558919880001
8,0.0989307374707921,30.250814660530118,6.700574461652165,900476,199456,29767.0,37.071348504700005
9,0.8272919950036945,49.11776230905239,45.62665859602733,3083564,2864396,62779.0,78.18396841390002
10,0.006820674820847788,6.4931448334780155,4.566340098934866,471227,331393,72573.0,90.38126028930002
11,0.005129904110577119,5.905110742288102,4.987729640016025,515900,435753,87365.0,108.80298189650001
12,0.7295594137937927,67.49037862299734,100.1402122743267,7039179,10444524,104299.0,129.89231624590002
13,0.8784088804197507,628.116530941704,1095.0685524663677,175087483,305250359,278750.0,347.1508178750001
14,-0.04482690171815702,5.60776766969909,2.482621880102636,48081,21286,8574.0,10.677923273400003
15,0.8968925942765229,125.33601360083965,103.65202494643802,14449613,11949731,115287.0,143.57659673670003
16,-0.07199704445806462,11.37191142841207,3.346031568966479,203887,59991,17929.0,22.328491528900003
17,0.9390439817746893,70.20539050470028,84.7840083129637,13039528,15747273,185734.0,231.31017042940005
18,0.719622683303779,49.94556560987783,60.54096955493349,4603283,5579819,92166.0,114.78207096060002
19,0.14526221731725616,39.37440827735449,5.227108786799513,3493455,463770,88724.0,110.49545888840002
20,0.35714623598658085,7.456508865433518,5.407380313744615,642162,465689,86121.0,107.25372407610001
21,0.15478579738187165,19.385760443111007,10.436706669743826,335994,180889,17332.0,21.584997221200005
22,0.2093718383969773,11.891851440056447,7.693814278688875,556170,359832,46769.0,58.24536897290001
23,0.4290004872537326,26.89536751080914,6.192526250772081,870872,200514,32380.0,40.32553715800001
24,0.8814147153887639,43.21604177383506,61.107045452339584,4452592,6295920,103031.0,128.31316920710003
25,0.06428692196379221,5.55572235794342,4.335695503795013,595829,464986,107246.0,133.56246318860002
26,0.8758595021171219,84.18870193950494,119.81786558779712,12318996,17532469,146326.0,182.23207381660004
27,0.08703284036365481,7.226691444696813,4.26513868814096,524983,309841,72645.0,90.47092794450002
28,0.8963932177459351,146.60723478670937,119.31035702355923,14922564,12144124,101786.0,126.76266600260003
29,0.8334033071167232,867.713998988558,1237.1615936532019,109810942,156565274,126552.0,157.60584862320002
30,-0.07873752872665776,37.993463346461695,95.19160208359801,5980931,14985062,157420.0,196.04836502200004
31,0.7622530207926178,37.78006929406669,40.05377219575574,4361709,4624208,115450.0,143.77959434500002
32,0.9034816826425172,90.71223284418194,84.68098746531433,10428369,9735011,114961.0,143.17060152010004
33,0.0923546925826173,118.52670907709836,311.5921667299658,12483233,32816887,105320.0,131.16385341200004
34,0.9042245886336802,1083.7455060322338,1580.0290179262995,174898101,254989823,161383.0,200.98382221030005
35,0.43215206222887637,17.032322421964892,8.99873328196088,1613523,852477,94733.0,117.97897194530002
36,0.4304195981260707,24.06247808226041,7.291537247632884,3842489,1164371,159688.0,198.87289616080002
37,0.6676973091464592,26.530641313090012,17.160892167919517,5904633,3819311,222559.0,277.17143991190005
38,0.6313123416033409,33.35244205061351,42.599951970908094,2916571,3725238,87447.0,108.90510339270003
39,0.09486045191139524,6.005106235665758,3.77358027896779,416316,261611,69327.0,86.33874350070002
40,0.06776186054601302,9.015574318468815,6.084098843687325,728224,491437,80774.0,100.59465529340002
41,-0.05193329522000034,28.613057451990258,98.68835589092507,2866685,9887389,100188.0,124.77254221080003
42,-0.047821262254516037,36.67173787616532,101.1723452066442,2415274,6663413,65862.0,82.02348759420002
43,0.05797694288085761,3.7416419805332204,5.075275074058401,70732,95943,18904.0,23.542741026400005
44,0.07888144139048281,26.673414546757435,8.688731637405947,297782,97001,11164.0,13.903468092400002
45,0.945563645298347,668.4034333539398,923.8054781492225,70279279,97133527,105145.0,130.9459111945
46,0.22571923478728312,7.44871057030886,8.557620104689084,271796,312259,36489.0,45.442820424900006
47,0.9027521059998023,203.20464145672406,182.7642415980882,12074623,10860034,59421.0,74.00196860610001
48,-0.12070026798449593,14.628722361862566,7.768968602223832,343380,182361,23473.0,29.232900979300005
49,0.007911929626872021,31.249068816022472,47.70287598461257,511766,781230,16377.0,20.395655405700005
