Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,-0.007146994388358228,1297.1172886428963,1488.6218614153026,109209493,125333029,84194.0,104.85386891540001
2,-0.38354789106865517,2021.5701992402512,2889.659101480735,104304936,149094851,51596.0,64.25683802360001
3,-0.02272746313716948,32.09481967436011,33.72391991570074,1888395,1984248,58838.0,73.27590967580001
4,0.30150075716073915,1444.34069341215,219.1849582011272,99689839,15128365,69021.0,85.95765596610002
5,0.16919521818407512,497.0538800841155,20.228137662204443,38764238,1577552,77988.0,97.12501519080001
6,0.33995119626962145,471.1447013730941,39.06741218094516,22371835,1855077,47484.0,59.13581860440001
7,-0.31057043446444366,1501.9318842183106,2199.0211660853515,257937276,377653298,171737.0,213.87852918170003
8,0.19804059678379937,536.26529839306,571.8202247191011,29734302,31705716,55447.0,69.05281219270002
9,0.9236691539035841,44.160274749958624,14.17965147896815,3735341,1199400,84586.0,105.34205948260002
10,0.4445019572231849,21.2002606429192,6.676221345986767,3172195,998963,149630.0,186.34682288300004
11,-0.2151441600145603,3041.1201713220075,2725.533086050372,148397541,132997838,48797.0,60.77100792770001
12,0.6324737331646431,971.4893838447697,572.9125322180615,99883681,58904002,102815.0,128.04416624150002
13,0.6080290140831905,1056.9390265690004,671.4044477340208,124235784,78918893,117543.0,146.38618326630004
14,0.7432933919064183,413.91848594831083,100.0953080625884,37748952,9128592,91199.0,113.57778453590002
15,0.1472197733592656,569.2023594266814,491.32368246968025,25813327,22281529,45350.0,56.478168935000014
16,0.32140534569372564,20.645754473503096,6.777486235375086,1919890,630252,92992.0,115.81075822720003
17,0.33088972396643673,39.450595671968166,6.549894248808059,3301502,548141,83687.0,104.22245917670001
18,0.4001459999995601,217.2059005570456,115.55439103225363,15791955,8401382,72705.0,90.54565099050002
19,0.5159097579480594,40.7448494012226,24.24741426490914,4392417,2613944,107803.0,134.25614213230003
20,0.8355363533683587,1453.7180914947046,653.6900784552275,93202228,41910032,64113.0,79.84531080330001
21,0.8190138239006892,179.9702586450846,27.09859075216481,19079367,2872830,106014.0,132.02814997740003
22,0.2586236441793887,2419.0699134739853,1525.5112188585833,213037811,134345671,88066.0,109.67599615060003
23,0.43165278528319706,25.289432263765395,5.929391947865466,3663326,858908,144856.0,180.40135918960004
24,0.5383252783343235,89.50355823799657,19.23207368705522,3974316,853981,44404.0,55.30003557640001
25,0.37634756057327245,76.07457191353402,12.71530377914233,6095399,1018801,80124.0,99.78515562840002
26,0.34489741266313706,168.70635765618465,31.178580934636297,17747234,3279862,105196.0,131.00942578360002
27,0.7219276682430108,168.80478618490076,62.291671912375676,16089797,5937393,95316.0,118.70503087560002
28,0.054749597440971666,23.588710597051396,1.3799299503135944,1447993,84707,61385.0,76.44790297850001
