Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.3405173411275808,58.35591566436786,29.985856348745163,5322468,2734920,91207.0,113.58774760870003
2,0.9284665635732183,2093.738668431193,1408.0271295953914,107582574,72348658,51383.0,63.99157121030001
3,0.8779852883680264,367.95874574638344,232.0336249359044,23680721,14932988,64357.0,80.14918452370001
4,0.5437003159043273,49.74234064178888,22.757209234790185,3425755,1567289,68870.0,85.76960296700001
5,0.8541314020609598,276.40143919549575,172.56628428627346,27540363,17194332,99639.0,124.08882633990002
6,0.6602824698471498,349.96628075253255,467.81102749638205,36274005,48488613,103650.0,129.08406196500002
7,0.8454334537503679,99.22890822687157,80.12897817276637,9646836,7789979,97218.0,121.07375143380003
8,0.8702699914290519,320.8254920652723,193.55946840127854,17163843,10355238,53499.0,66.62680396590001
9,0.8388002953823555,225.53482815288294,134.01425590047083,22370123,13292472,99187.0,123.52591272670003
10,0.8239538676166096,50.39335071548358,26.2296524794046,4116784,2142779,81693.0,101.73916328130002
11,0.6803614244223732,2777.447970365797,1560.4168235838863,269926281,151649109,97185.0,121.03265375850002
12,0.9088304375000232,2442.6885678205317,1786.8318414797207,263067788,192434642,107696.0,134.12288603360003
13,0.4285159018387569,14.257694411296738,5.319610182975338,1147003,427952,80448.0,100.18866007680002
14,0.9067016249761631,175.33530285855247,102.04728622526592,29852764,17374673,170261.0,212.04034225010005
15,0.400356484917747,55.36407718456309,27.823235352929416,1107503,556576,20004.0,24.912663536400004
16,-0.01073746862686457,162.29583125173465,279.9554815431585,14618797,25216990,90075.0,112.17797280750003
17,0.7759605367054984,1175.1650179856115,1369.1460206834533,10454268,12179923,8896.0,11.078936953600001
18,0.4189388435117432,105.82939655614393,103.3858188130342,14449205,14115576,136533.0,170.03602732530004
