Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,-0.11753753674433624,198.8705924568925,578.9323499971671,10529999,30653889,52949.0,65.94184271090002
2,-0.2129129902341085,1283.2994422396225,2804.4979513032285,119642007,261463344,93230.0,116.10715964300002
3,0.21513550530317616,1437.2101941398096,1182.7677281562717,59889986,49287114,41671.0,51.89640083110001
4,-0.2347521932416387,2688.51731768851,3617.954044237587,494461351,665399636,183916.0,229.04606213560004
5,0.5393136672817245,755.1431509812683,1171.716627302452,106468388,165201499,140991.0,175.58794964310005
6,0.7174853752062135,314.5910695855288,243.67380085827585,46330456,35886328,147272.0,183.41020717520004
7,0.5098908675455508,228.0848964058197,124.40253400938434,19298035,10525574,84609.0,105.37070331690002
8,0.629354368013883,234.2266642187237,135.0068542402962,30618578,17648366,130722.0,162.79910032020004
9,0.33681429481399155,381.7552794902775,730.0645104660409,36968036,70697257,96837.0,120.59926009170002
10,-0.28690060780450843,2269.210672618444,4178.17882722938,223676096,411843087,98570.0,122.75751073700002
11,0.3209773983462464,638.903414374917,1173.2404207597747,81753442,150126671,127959.0,159.35810405190003
12,0.4007457611456137,487.9354934066782,106.80788756651158,75928618,16620589,155612.0,193.79671056920003
13,0.5674649741140281,180.134573192746,70.29942697388519,19458677,7593955,108023.0,134.53012663430002
14,-0.19699403266718357,1879.6046744980388,2922.314839402816,185447436,288324349,98663.0,122.87333145830003
15,-0.03329581229939693,2563.8248501886515,4543.472719538359,277241764,491312966,108136.0,134.67085503760003
16,-0.09834569750604155,1145.9443431654938,2176.897199839574,62859631,119411519,54854.0,68.31429942140001
17,-0.00938838439870364,1427.2500994035786,2585.8297713717693,57432544,104053790,40240.0,50.11425618400001
18,-0.17865929028969219,1335.790482868945,2152.096946322329,121913590,196415432,91267.0,113.66247065470002
19,0.535502975449548,115.26949688049912,46.25085986242201,11528794,4625826,100016.0,124.55833614560002
20,0.8072149770932524,280.1066767407643,106.32683819143436,35219213,13369005,125735.0,156.58836981350004
21,-0.1656205849018434,1563.4032267613973,1942.5080224985197,158435283,196853763,101340.0,126.20722469400002
22,0.6792961190630347,405.4971072692622,512.3284327071422,35745381,45162776,88152.0,109.78309918320002
23,0.07996887592399268,43.04399350649351,15.033084415584415,1325755,463019,30800.0,38.35783028000001
24,0.2935904331330608,199.5509379768423,7.868862759177811,2223197,87667,11141.0,13.874824258100002
25,-0.04508854703627103,28.221023095186705,168.03299312386298,915236,5449478,32431.0,40.389051747100005
26,0.5838230373606216,195.02588881305454,149.16428305515916,12572929,9616323,64468.0,80.28742215880001
27,0.604109284544865,38.023610103541515,20.54731913209787,2306208,1246236,60652.0,75.53503643320002
28,0.7287272642113238,367.48957213502473,346.90150505267684,34183880,32268778,93020.0,115.84562898200002
29,0.2028795424205237,83.59947984395319,146.1163608341762,1735776,3033814,20763.0,25.857910068300004
30,0.08542939531283708,471.98552278820375,1347.2929401251117,2640759,7538104,5595.0,6.9679240395000015
31,-0.10882726075542357,28.828333945887874,169.69138559837154,1019687,6002154,35371.0,44.05048100110001
