Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,-0.3049278330176392,473.42234187683357,820.7372481317382,39214046,67982487,82831.0,103.15641038710002
2,-0.536055720355712,635.2975516780633,1529.216910319893,32331563,77824907,50892.0,63.38008761720001
3,-0.3184384111150186,215.81782807277182,509.1231596540022,33832466,79812183,156764.0,195.23139305240005
4,-0.3824876871055065,876.9561679233276,1767.9798098617352,136428948,275046387,155571.0,193.74564982110005
5,-0.33683218937306203,1106.4978767200298,1588.5113169525096,127936604,183668444,115623.0,143.99504579430004
6,0.23703719421798064,125.39775533810611,24.65648544721293,4011098,788687,31987.0,39.83610120670001
7,-0.17661323068029974,727.2833559171261,1130.2886415590058,70311573,109272915,96677.0,120.39999863570003
8,-0.46805140868932354,1244.75712349212,2454.917674202073,181816694,358580005,146066.0,181.90827395060003
9,-0.2232549337015329,541.9153385843925,1192.6167294116044,79602486,175184664,146891.0,182.93571583310003
10,0.4278206744137471,183.93333447834638,301.9868180373904,21418485,35165459,116447.0,145.02124229270004
11,0.5580071766527618,288.4451752069026,382.88210952632505,32761603,43487750,113580.0,141.45072607800003
12,-0.14835576619337404,1197.7080936445095,2296.805755448136,164274049,315022987,137157.0,170.81314700370004
13,0.5632181049512215,815.1749479846246,614.4411044891914,115579580,87118532,141785.0,176.57678461850003
14,0.798328908280418,448.30642538731365,174.18558170125695,49077001,19068444,109472.0,136.33468819520002
15,-0.28506919759804983,242.35530424820297,856.093806012898,26231084,92658457,108234.0,134.79290267940002
16,-0.47218505004274586,745.3829640750055,1089.4858719245738,77951405,113937343,104579.0,130.2410237939
17,0.3620505398569335,560.4992373689228,386.1685891325071,11759274,8101817,20980.0,26.128158418000005
18,-0.22877465527813795,334.0840019255456,770.7655748555841,33312184,76854577,99712.0,124.17973937920003
19,0.7068424714751594,166.54937230653925,82.28769506678444,6222118,3074186,37359.0,46.52630459190001
20,0.05862566213643243,617.6192551094512,1010.4516028633676,23812928,38958972,38556.0,48.01702935960001
21,-0.40028680651362136,1475.4703941224084,1143.7493929394184,23697530,18369759,16061.0,20.002114030100003
