Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.5766260523351183,143.62694945848375,88.97727436823105,7956933,4929341,55400.0,68.99427914000002
2,0.35650738994938225,85.78152260111023,78.15454207059508,10600709,9658182,123578.0,153.90207630980004
3,-0.20087025067166916,379.86574164992373,586.9286523558469,50291945,77705832,132394.0,164.88138253540004
4,0.047917320061094594,23.320343814664216,21.968715180806576,1611599,1518192,69107.0,86.06475899870001
5,0.5950666367108168,209.00974367977528,147.9197594803371,23810390,16851019,113920.0,141.87415667200003
6,0.1681342687998157,328.1245242242436,316.84754209405844,40690066,39291630,124008.0,154.43759147280002
7,-0.09185133176034599,558.733798818262,807.1468265644509,70259099,101496292,125747.0,156.60331442270004
8,0.718573579139399,62.74502094196085,22.972383679516767,8808648,3225047,140388.0,174.83698303080004
9,0.23910424644853556,25.25520024266267,10.545329203165645,5495178,2294516,217586.0,270.97814478260005
10,0.3790537885146105,757.6459949358948,259.89719062738635,18850990,6466502,24881.0,30.986401792100008
11,-0.040406298406825136,39.36308674278465,71.50073342848081,3971578,7214138,100896.0,125.65427415360003
12,0.21701853030432544,386.36890658655483,522.8477142614216,54530562,73792635,141136.0,175.76853033760003
13,0.2119218493067381,18.762968591691997,6.585891590678825,740762,260011,39480.0,49.167764268000006
14,0.44610255301197577,94.7494494285648,38.96944618309108,4087207,1681025,43137.0,53.722133921700014
