Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.8732573069983103,992.1407072431874,1096.1585241892467,295744247,326750606,298087.0,371.23281021670005
2,0.6481161243073679,2362.596026264757,1764.976456979553,69443785,51877953,29393.0,36.605574851300005
3,0.8085414096099928,665.0164176550581,392.27467376327235,147685516,87115575,222078.0,276.57241015980003
4,0.7256292942528901,222.55821269596774,116.62795175375618,34099034,17869035,153214.0,190.81027949740005
5,0.8509730183883147,1248.5178476021854,934.1190464119553,320146195,239527740,256421.0,319.3426363061001
6,0.6859892269105077,35.28636134069792,19.433518249813613,8803312,4848313,249482.0,310.70091603620006
7,0.8235151559483502,667.9825796693267,558.8500756271841,128072300,107148325,191730.0,238.77749349300004
8,0.9525695148356419,731.7696239693512,468.62460439743484,70290863,45014205,96056.0,119.62661510960002
9,0.7720448598400669,972.5013428827216,827.5407341092211,1086284,924363,1117.0,1.3910940397000002
10,0.32990344358936075,286.51241438356163,358.0814973363775,30118185,37641527,105120.0,130.91477659200004
11,0.869170530550251,121.19623040763155,78.00145090362692,35166783,22633213,290164.0,361.3656319924001
12,0.33674370090437483,99.54694953552598,99.89798309481965,4757946,4774724,47796.0,59.524378443600014
13,0.8637462539884105,1231.9269523340447,763.1976030208505,112555006,69729549,91365.0,113.78451829650002
