Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.7003071634685518,64.4560997132142,11.857087242574064,9934103,1827438,154122.0,191.94108826020005
2,0.6704223738872994,101.0176902449136,37.47032646399765,19249628,7140233,190557.0,237.31665794370005
3,-0.35707643331627603,1000.1662599606971,2831.02222846078,138944097,393288439,138921.0,173.01000455610003
4,-0.37757174505539054,1870.5035718533202,3018.417078295342,235917263,380697854,126125.0,157.07406961250004
5,0.7873261876137144,167.7235937374261,156.20380189379375,18758039,17469677,111839.0,139.28251235990004
6,0.11806038784275077,20.578532853285328,3.929905490549055,548706,104787,26664.0,33.206921642400005
7,-0.3440460582467298,1770.3348786769689,1817.0185712349194,195896406,201062190,110655.0,137.80797758550003
8,0.8489418901941297,208.0157004830918,59.81801306137055,9300798,2674583,44712.0,55.68361387920001
9,0.6184785888752112,261.2369618532636,121.5078672103537,35364170,16448763,135372.0,168.59013638520003
10,0.4265479022483853,97.84251615401863,13.883711449479199,4800056,681121,49059.0,61.09729856190001
11,0.6926071831648798,855.2238232369272,439.3874875694042,165119774,84833421,193072.0,240.44879895520003
12,-0.37422829392078316,750.1852851605759,1967.3959025470654,10838677,28424936,14448.0,17.993309476800004
13,0.2011902843475604,526.0387512689699,768.4143663556478,81353471,118837587,154653.0,192.60238721730005
14,-0.06797506151837945,37.74995708154506,120.44304721030043,879574,2806323,23300.0,29.017449530000004
15,0.4650822496012347,32.6609240142156,9.931358943983753,964967,293422,29545.0,36.79487323450001
16,0.7298436042063706,90.71248,21.921856,8504295,2055174,93750.0,116.75475937500002
17,-0.12003894412453188,30.011111793234697,2.349868009085886,488851,38277,16289.0,20.286061604900002
18,0.8010064177776501,298.17429375586363,104.14086660412106,17162316,5994140,57558.0,71.68181802780002
19,0.8503569111299502,193.80386455956818,47.389349507539926,27862794,6813072,143768.0,179.04638128880003
20,0.5486688982429169,117.51319588155643,87.96566260443014,4599584,3443064,39141.0,48.745579058100006
21,-0.4024421176046456,82.6500160875161,297.2731258043758,2055010,7391399,24864.0,30.965230262400006
22,-0.12478839212074057,51.73278727445394,475.9382716049383,435797,4009304,8424.0,10.491115658400002
24,0.25247463256320746,100.33898305084746,148.60805084745763,142080,210429,1416.0,1.7634638856000004
25,-0.2210348843019742,2411.7763814851955,3006.6138649918194,456959271,569663129,189470.0,235.96292542700004
26,0.3314133088091855,192.47912627633448,111.27116453405714,1489211,860905,7737.0,9.635536781700003
27,-0.18174920217502732,307.6890731572205,803.2002388948516,17773967,46397665,57766.0,71.94085792060001
28,0.43737496654966235,70.7253776168183,205.7567352707358,800682,2329372,11321.0,14.098993396100003
30,0.3954659042037542,118.5082046812749,127.67690488047809,19037158,20510018,160640.0,200.05850182400005
31,-0.32059013581312945,3.96696137738483,7.2726849697533735,8525,15629,2149.0,2.6763304309000007
32,0.11444409212108073,8.736403878583474,2.9271711635750424,82891,27773,9488.0,11.816204340800002
33,-0.03226720445493033,13.895666806899452,2.0320782498948256,132120,19321,9508.0,11.841112022800003
34,0.6428923088354319,339.73686641052166,204.35955741096498,18391995,11063209,54136.0,67.42011363760001
35,0.05385632233678456,23.594140456699698,40.91756426827517,492858,854727,20889.0,26.014828464900006
