Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.34163352811487796,1070.737296135615,547.902838033261,106619737,54557973,99576.0,124.01036714160003
2,-0.030744432269817157,123.77748501756561,19.89377970655094,2395837,385064,19356.0,24.105654639600004
3,0.22058786582194917,185.33900794011774,13.048667333757846,14262022,1004108,76951.0,95.83355187910001
4,0.5517697094485873,116.05650484327228,28.08292139326228,8123259,1965636,69994.0,87.16941469540002
5,-0.060953159581984676,20.06082031860744,20.25728332435766,1154761,1166070,57563.0,71.68804494830002
6,0.7447474681382702,81.23871723061384,14.667278820990772,3538921,638936,43562.0,54.25142216420001
7,0.2745152288001883,16.20894061102334,11.540085890389621,728446,518623,44941.0,55.96880683810001
8,0.31490399073976133,54.084420823686244,4.261313407703641,3083461,242946,57012.0,71.00183830920001
9,0.8205634386096953,301.5254789802257,32.92991358366393,9804704,1070782,32517.0,40.49615477970001
10,0.1919962259506312,35.22107269733992,11.039979204574994,2032432,637062,57705.0,71.86488949050002
11,0.08456660508809823,14.57633693543918,2.944741321299925,368242,74393,25263.0,31.462138518300005
12,0.24593684181121944,66.1807131280389,41.67510534846029,4083350,2571354,61700.0,76.84019897000002
13,0.7550203851449715,124.84188280104676,21.340588049926698,18223669,3115171,145974.0,181.79369861340004
14,-0.21199064785696356,975.8608492480898,615.4587419148226,108175151,68224217,110851.0,138.05207286910002
15,0.703525176851211,209.72045111215294,99.6775537844455,16104014,7654040,76788.0,95.63055427080002
16,0.2946098219156514,287.9672014967683,83.44694693275882,20316662,5887349,70552.0,87.86433902320002
17,-0.5038423437504796,1410.1108843036109,2439.3202210759027,191352047,331015754,135700.0,168.99862237000002
18,0.4017497321604346,147.17504114628716,11.843397671164153,16721881,1345635,113619.0,141.49929605790004
19,0.6985006123806874,142.8143400138217,68.21885798203179,16532188,7897015,115760.0,144.16566341600003
20,0.6520682788594132,155.96656083275343,28.015418406402226,21515899,3864783,137952.0,171.80322736320002
21,-0.025090884955728796,12.918183292124356,3.223774877386405,1274818,318135,98684.0,122.89948452440002
22,0.041505713537764805,52.99664551337414,3.1092711501633437,8468122,496818,159786.0,198.99494380260003
23,0.8148794525160887,78.7764456153304,18.700364130617178,9389207,2228859,119188.0,148.43484011080002
24,-0.0031669977493542847,1475.8769046303905,739.917092163229,219099830,109843652,148454.0,184.88225118140002
25,0.16594057164191026,878.8020802812774,1258.536059604035,167963684,240541480,191128.0,238.02777226480003
26,-0.20910127080158694,2389.0091409911097,1994.7162435797716,371641429,310304043,155563.0,193.73568674830003
27,0.5599254333502962,47.74165167678854,5.942575409475977,8041938,1001009,168447.0,209.78121549270003
28,0.7676321990041302,127.52124108632984,26.00587922925201,13447880,2742476,105456.0,131.33322564960002
29,0.3462276688858784,30.114176570458405,4.14482346419043,3476501,478495,115444.0,143.77212204040003
30,0.6215670813115999,523.8262825742669,241.98703028267025,43659873,20169135,83348.0,103.80027396680002
31,0.5826014075352624,178.49536358997125,97.65880585992441,43022202,23538409,241027.0,300.1711934707001
32,-0.03640308410456097,643.5846671490593,536.9132344428365,88943401,74201409,138200.0,172.11208262000002
33,0.7607272981457571,126.91637744999889,18.650976662439653,22819057,3353371,179796.0,223.91507964360005
34,0.8094886424665434,213.0923354981007,33.52244210268349,34780931,5471533,163220.0,203.27159280200004
35,0.3809805110742432,71.62227287528492,22.302869134194435,1979568,616429,27639.0,34.421171139900004
36,0.6834727958305107,176.64539825108182,27.530303402128478,21594370,3365497,122247.0,152.24447007270004
37,0.655679490221293,183.07058570702927,28.74317196108311,18741302,2942496,102372.0,127.49246108520002
38,-0.07688993418141471,884.9224069675377,1316.8213630870525,84941932,126399049,95988.0,119.54192899080002
39,-0.08190749334188122,53.75354216987475,109.34946089295052,4317377,8782730,80318.0,100.02676014380002
40,0.10761070790146442,58.67098392484594,7.348178430592236,4865174,609333,82923.0,103.27098572430002
41,0.13893366405713647,94.12739893834218,57.49024091465905,13831080,8447616,146940.0,182.99673965400004
