Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.8562018404313354,1121.6179352203967,239.03834697738895,59873087,12760106,53381.0,66.47984864210001
2,-0.47611852908223995,2170.1276420688287,2214.626010724317,76490489,78058923,35247.0,43.89605337270001
3,0.7984259690268336,199.54160585717065,32.019604981513915,16407109,2632780,82224.0,102.40046223840002
4,0.531689161904817,67.44502892661774,13.378870444451444,6423532,1274217,95241.0,118.61162706810002
5,0.2555102628088308,806.7798377099065,355.30897103572636,14317115,6305313,17746.0,22.100586238600005
6,0.7594511959902013,125.28339714954265,46.10558037297029,14134974,5201816,112824.0,140.50921569840003
7,0.14349167473107305,268.7100620188195,246.32495722840034,5025953,4607262,18704.0,23.293664206400006
8,0.8416713107296032,968.1910452367277,178.53237379235853,112942390,20826337,116653.0,145.27779141730002
9,-0.09119141773582345,810.5121771515659,827.9181259399065,80304736,82029300,99079.0,123.39141124390002
10,-0.3414539080832197,811.4125089924252,957.1729296263383,76697956,90475814,94524.0,117.71868666840003
11,0.7248957675998308,196.4421781525272,27.859154929577464,12510813,1774266,63687.0,79.31477717670002
12,-0.4905765505614066,1134.9282293943315,1972.8530071225978,160457288,278923931,141381.0,176.07364944210002
13,-0.1043742655092667,477.71232404597947,873.5334202826077,70691392,129264602,147979.0,184.29069373390004
14,0.37613382337821044,574.252562774583,59.835565715374265,48232047,5025649,83991.0,104.60105594310002
15,-0.23787891420102994,1187.6520610943464,1470.7554893976867,205049316,253927406,172651.0,215.01681024910005
16,0.6626334897236517,290.789349261635,92.31466013144001,36901750,11714915,126902.0,158.04173305820004
17,0.8524785096601751,37.19156098324722,6.279998434319712,4750850,802207,127740.0,159.08536493400004
18,0.5051615352044938,434.46271752000285,246.62340066736033,60544552,34368204,139355.0,173.55050125550002
19,-0.4702456321979261,1336.0666301717183,1685.4203123199263,231861003,292487841,173540.0,216.12395671400003
20,-0.18055770757056513,889.7714644427215,1254.7954644742072,226075803,318822196,254083.0,316.43092828030007
21,-0.43773188625191245,2320.314119481766,2672.8864477652864,270789939,311936540,116704.0,145.34130600640003
22,0.9537118117156028,159.51213746802378,47.46856347210379,14778321,4397820,92647.0,115.38110071270002
23,0.6223484423306286,268.43460893185267,78.66026204362068,13439984,3938362,50068.0,62.353891118800014
24,0.908043661708982,228.10943720865095,64.7421323249905,11401594,3236006,49983.0,62.248033470300015
25,0.760911764692201,330.82991109406015,75.09603676335674,39667168,9004165,119902.0,149.32404435820004
26,-0.11233428841326971,246.08128502054538,341.18830780724693,6587596,9133611,26770.0,33.338932357000004
27,0.9459399343317104,143.5276118454499,48.4051220132181,13551303,4570218,94416.0,117.58418518560002
28,0.5768579170742416,129.00220059828766,38.594694495065845,15007084,4489798,116332.0,144.87802312120002
29,0.3916309245094992,60.32315396700707,9.24243912018853,614331,94125,10184.0,12.682991674400002
30,0.5018326412537606,283.40968137997936,124.58867398290184,37394207,16438728,131944.0,164.32095969040003
31,-0.07613019059152949,1339.8014598781779,1392.567167637712,80945445,84133338,60416.0,75.24112578560002
32,-0.24098736730517775,983.9197449840615,1565.458852897056,83955904,133577473,85328.0,106.26613448480002
33,0.44803300157007,80.55738726489916,28.687627464309994,1421999,506394,17652.0,21.983520133200003
34,-0.20116664661469041,2899.950897764749,1740.8104800293147,39569830,23753359,13645.0,16.993266044500004
35,0.6268912995882052,8.645833333333334,4.3898809523809526,2905,1475,336.0,0.41844905760000006
36,0.7046452435328816,150.5357303877367,15.83190562067929,4006659,421382,26616.0,33.14714320560001
