Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.05058743231510568,47.39902083170789,38.02668331122727,2430053,1949552,51268.0,63.84835203880001
2,0.829030209659399,203.95658283976206,113.20882717198099,31783982,17642124,155837.0,194.07692199170003
3,0.8318839973539307,1136.7517671793005,1141.9793346245744,206003292,206950637,181221.0,225.68975198610005
4,0.2443113676977748,17.960888596570808,6.05669962805044,1583863,534104,88184.0,109.82295147440001
5,0.8338947249725985,703.0383714710252,776.995700842001,177429309,196094290,252375.0,314.30381223750004
6,0.9044734462512886,419.5376409512836,268.2349468560258,32406346,20719272,77243.0,96.19720403630002
7,0.9172389268396173,147.60672220626256,124.51146483507874,22608036,19070674,153164.0,190.74801029240004
8,0.8793090198312858,1059.8323685479982,1312.894444867596,166974470,206843894,157548.0,196.20777418680004
9,0.8146373942574731,87.7330866591117,53.737230512964054,12851318,7871537,146482.0,182.42635373620004
10,0.8977941395658117,123.11556232471973,79.66046702351227,16813523,10878991,136567.0,170.07837038470004
11,0.9479931794460558,3739.801226067603,2676.3713084562223,287332668,205628284,76831.0,95.68410578710002
12,0.8542201396828306,195.22597850389246,129.7316219055572,14494748,9632054,74246.0,92.46478788860001
13,0.5938698885324717,55.85826339500103,23.675409911043015,4885252,2070604,87458.0,108.91880261780003
14,0.9449865181676702,255.24458443475575,123.67522057056541,29740078,14410142,116516.0,145.10717379560003
15,0.32996890966024167,61.2046980238119,89.32396835436015,5515951,8050144,90123.0,112.23775124430003
16,0.9002610066371621,78.80408810430322,64.1504054777366,7803102,6352109,99019.0,123.31668819790002
17,0.8081394671930667,1415.8261102020317,847.137857848776,87389035,52287890,61723.0,76.86884280430002
18,0.8936607501847106,255.48303636235923,153.30247332724562,32734275,19642186,128127.0,159.56732858070004
19,0.6908060166140472,517.4037951335372,826.2281543994408,61431870,98098895,118731.0,147.86569957710003
20,0.23784831293711078,38.54416032300122,8.075219750178745,1832929,384009,47554.0,59.22299549140001
21,0.2994903219395923,19.139142990685407,8.59281207224652,2293099,1029522,119812.0,149.21195978920002
22,0.8639984885866259,172.2892839210743,94.86647366115783,16127483,8880166,93607.0,116.57666944870002
23,0.9108658390406513,93.80433178280705,59.4675172197871,8389109,5318299,89432.0,111.37719083120002
24,0.8922700606101346,197.03053840996833,177.65577825554246,8522950,7684856,43257.0,53.87158001370001
25,0.386360242235264,35.1123853954061,4.921339942333236,4335256,607628,123468.0,153.76508405880003
