Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.17390715496579334,10.75442412566226,12.96311545453133,692187,834345,64363.0,80.15665682830002
2,0.7969863253463213,78.43335074609917,75.19982284403461,3453342,3310973,44029.0,54.83301653890001
3,0.4040179034265576,4.217215730898393,4.096826343981571,607802,590451,144124.0,179.48973802840004
4,0.4406081855847589,44.79012850945404,43.13996889580093,1094402,1054082,24434.0,30.429715099400006
5,0.9300627344233622,74.01432580455348,99.43865704069162,6540794,8787593,88372.0,110.05708368520003
6,0.7559853555840876,38.17814678146782,31.31660004100041,1489864,1222099,39024.0,48.59986911840001
7,0.006651556918412301,6.491656770686679,3.5549135070944993,530258,290376,81683.0,101.72670944030001
8,0.48116125716407376,7.310417299253993,4.768684396973107,1227865,800953,167961.0,209.17595882010005
9,0.48120630796816927,4.827697625488428,4.212553852319407,192741,168182,39924.0,49.72071480840001
10,0.09741134870429992,6.5631572761026336,4.879458760570002,949236,705721,144631.0,180.12114776710004
11,0.33313901899624865,3.348724947920408,3.051275052079592,233088,212384,69605.0,86.68496028050002
12,0.7172148041353845,299.90786398730404,487.5555414191872,89575881,145622114,298678.0,371.96883221980005
13,0.8176705327721215,56.3712982084356,26.60278519607737,5213725,2460465,92489.0,115.18433002490002
14,0.8551061893332869,551.6210125552197,871.6918914205999,94900879,149965873,172040.0,214.25588056400005
15,0.6918379396794148,698.5530096321378,724.4296985436733,21249284,22036427,30419.0,37.88333893790001
16,0.6534373330371548,30.024948024948024,28.271737801149566,1473084,1387068,49062.0,61.10103471420001
17,0.9276032134682655,753.8141640602413,977.3531158829868,57360735,74370708,76094.0,94.76625770540002
18,0.9237184957391942,93.27826033653109,127.08329297820823,15216949,20731733,163135.0,203.16573515350004
19,0.18089460773512567,5.839004994115214,3.3693227725291854,917804,529607,157185.0,195.75569975850004
20,0.017696802456198465,4.14336217024458,4.115625333760547,387943,385346,93630.0,116.60531328300003
21,0.8684215461705237,110.41809972139495,98.61438091162368,12642762,11291248,114499.0,142.59523406590003
22,0.9167938516528082,730.7912823184014,1058.4946491144995,154328503,223532900,211180.0,263.00021423800007
23,0.5413718702991116,8.486843312836784,8.817821072550794,1941951,2017685,228819.0,284.9675443779001
24,0.8960184126668902,86.55478618761649,103.34760690619176,13375138,15970099,154528.0,192.44671420480003
25,0.9152014564708492,780.8070589860478,999.9160795690012,113045246,144767850,144780.0,180.30670999800003
26,0.9246828568344803,90.74707255800207,119.5810078321265,15352136,20230117,169175.0,210.68785511750005
27,0.464880503488218,7.434581205361036,6.431712682553373,767167,663682,103189.0,128.50993989490001
28,-0.0913657445532645,4.542025387418412,2.9647619428983303,113428,74039,24973.0,31.100977129300006
29,0.44734709739387274,10.336708506369279,7.1453968550230975,886104,612532,85724.0,106.75930658840002
30,0.5244255871060627,23.81307168565599,36.49123128768254,1038750,1591784,43621.0,54.32489982610001
31,0.02888650626881356,4.452041832669322,3.9171314741035856,357588,314624,80320.0,100.02925091200002
32,-0.0036758667927720354,5.896431856778942,3.455084206057175,666627,390618,113056.0,140.79814480960002
33,-0.05776927616268236,5.8076923076923075,3.345341413060101,607624,350003,104624.0,130.29706607840004
34,-0.005922392581091354,4.259669889963321,1.3293597865955318,51099,15947,11996.0,14.939627663600003
