Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,-0.06803973256568657,30.25322102325118,108.29257108679941,1213971,4345456,40127.0,49.97352778070001
2,0.2516592931765646,514.3020636319526,735.8818758850149,103875645,148629006,201974.0,251.53520821340004
3,0.7573118752217282,282.61169008111597,132.5050934322244,31321571,14685407,110829.0,138.02467441890002
4,0.7401474717081712,160.30125326666504,82.1657969044556,19812754,10155446,123597.0,153.92573860770003
5,-0.20882428525424448,2133.636518996575,3913.207937643716,307130576,563294543,143947.0,179.26930504270004
6,0.5847998934640923,179.90873248749844,187.7709881390255,21766258,22717473,120985.0,150.67279533850004
7,-0.2640098911387627,711.4555290735066,1284.7754605984944,75223616,135841879,105732.0,131.67695166120004
8,-0.01807060479097497,54.46339964872211,217.49708492777432,8155295,32567796,149739.0,186.48256974990002
9,-0.032724759411018225,46.68048379040117,139.80044055388598,5700574,17072290,122119.0,152.08506090790002
10,0.3746049842092778,12.765383178567616,4.0939801472942685,956791,306852,74952.0,93.34402906320001
11,0.8640232956879405,275.77584507305875,109.70932481501355,22100952,8792215,80141.0,99.80632715810002
12,0.7899374510104734,37.622265176940395,67.45127235651472,3542362,6350942,94156.0,117.26038531960002
13,-0.12798678367976515,74.86955438348768,330.83027742015867,7211136,31864249,96316.0,119.95041497560003
14,-0.036405348624284656,1087.9332629336634,1817.4746424637458,119508381,199647772,109849.0,136.80419800090002
