Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,-0.02731968268412853,33.02458782045173,190.611417135233,1732635,10000428,52465.0,65.33907680650002
2,0.7969413249126434,222.79793962807256,67.21372571298716,17647602,5323932,79209.0,98.64562917690002
3,0.3789071458663361,531.896761294423,1116.7403606800488,40170971,84340699,75524.0,94.05638876840001
4,0.5885318646534228,48.30811153207205,23.18459203308195,4041988,1939878,83671.0,104.20253303110002
5,0.2475502284421927,1325.1422567926893,2674.523701824628,86714659,175015482,65438.0,81.49544473580002
6,0.4193925611538313,36.479475626197406,11.912793585467963,2056421,671548,56372.0,70.20479248520002
7,-0.034914533338273254,40.254152060226424,211.50074708350095,1400925,7360649,34802.0,43.34185744820001
8,0.3014812142406199,154.62714567385757,492.53279401530966,5332781,16986471,34488.0,42.950806840800006
9,0.5347480127377612,118.54668827685389,314.6385125495075,10386231,27566424,87613.0,109.11183715330002
10,0.4855929251879121,55.00313226856877,16.289409210730344,1773576,525252,32245.0,40.157410304500004
11,0.40861752738926715,16.891407350493022,7.795172237162249,1055240,486980,62472.0,77.80163549520002
12,0.7300386143350899,75.55814366256003,23.958895385257883,7236959,2294783,95780.0,119.28288909800003
13,-0.114871308464832,1868.0317151597487,5200.805926678851,191131401,532130860,102317.0,127.42396495970003
14,0.08759069141959543,14.453598439804024,3.5199067687770538,303858,73999,21023.0,26.181709934300006
15,0.6374404582524633,696.5765026891472,1086.261170607069,44165040,68872217,63403.0,78.96108809230002
16,0.7149261780269766,78.94188915110747,51.28078794008573,14751634,9582687,186867.0,232.72119061470005
17,0.038513208031687,19.353095794392523,7.118380062305296,198795,73120,10272.0,12.792585475200003
18,0.052831326385974,18.39896873021138,19.005653891384977,1220330,1260569,66326.0,82.60134581660002
19,0.725955185869786,52.536149207850556,15.745684558997398,3554806,1065416,67664.0,84.26766974240002
20,0.6535085658881393,211.79828916635074,34.320130116297555,34638763,5612920,163546.0,203.67758801860003
21,0.6505148875511837,115.28852594868961,123.49756569179242,10016613,10729839,86883.0,108.20270676030002
22,0.016857751777160476,180.07682646571536,859.3693549249105,6738835,32159320,37422.0,46.60476379020001
23,-0.17235333208077427,1846.1275559883154,3098.7552489045765,121342272,203674985,65728.0,81.85660612480001
24,0.18112592399746621,29.962724302458252,149.61574266154963,2310965,11539563,77128.0,96.05398486480001
25,0.048646331609650956,44.15821717246684,133.1726422605152,3272433,9869025,74107.0,92.29167949870002
26,0.13646359735028948,76.89803656762933,12.952056929150219,2960882,498706,38504.0,47.95226938640001
27,0.665405325875837,191.37090262681645,220.54706959510833,17870789,20595347,93383.0,116.29770341030002
28,0.7797354541655701,112.73727970021665,71.67297070476414,5776320,3672308,51237.0,63.80974513170001
29,0.706575008084977,509.9515598580427,661.7049369181888,27445083,35612298,53819.0,67.02532687790001
30,0.6780597845085656,65.79053084648494,19.339864726378355,1604960,471796,24395.0,30.381145119500005
31,-0.006339862570206491,453.2975273342136,1110.8474793627875,47719084,116940025,105271.0,131.10282959110003
32,0.7141828148724069,52.65690751746429,27.62095714732562,2525162,1324563,47955.0,59.722394515500014
33,0.0551103434035091,874.2858710897005,2727.316397341301,71687070,223626308,81995.0,102.11526927950003
34,0.2160212024657723,16.261165916851862,5.747411783836522,1200009,424136,73796.0,91.90436504360002
35,-0.040533204874144066,58.167274310279154,206.3613212167383,2137880,7584604,36754.0,45.772847211400006
36,0.32876702718278866,663.8611621098596,1464.447754676723,66893970,147565078,100765.0,125.49112883650002
37,0.5416689371177899,87.50144863754721,40.201525653720616,9543608,4384700,109068.0,135.83155301880004
38,0.11420831718238618,13.364151778306322,9.766303445987058,966442,706260,72316.0,90.06119657560002
39,-0.26453516002874217,2954.5036012252444,6436.225281245113,321192950,699701359,108713.0,135.38944166330003
40,0.8728022155529604,118.94079179743872,105.9378853780868,11785962,10497491,99091.0,123.40635585310002
41,0.6551367613663867,208.73575070390382,294.9326249904878,21943972,31005677,105128.0,130.92473966480003
42,0.26002769387203195,1554.96400236585,3022.2772123758436,76241440,148185274,49031.0,61.062427807100015
43,0.7223285189331895,236.48587545761757,239.98205611095466,26872363,27269641,113632.0,141.5154860512
44,0.29606924234961657,33.78722714501837,29.311635508969093,2501336,2169999,74032.0,92.19827569120002
45,0.9394008588075381,96.40698356807512,65.20950704225352,657110,444468,6816.0,8.488538025600002
46,0.794828952795705,84.52121861008371,18.17743819349815,868371,186755,10274.0,12.795076243400002
47,0.30170426407218054,962.4017821456281,1597.6687395669246,81867670,135907289,85066.0,105.93984385060001
48,0.6097834393779479,1036.7957259585166,1253.8430407151338,29691756,35907557,28638.0,35.665309855800004
49,0.6778591642525779,55.75991878041705,20.942469462081412,1730063,649782,31027.0,38.64053247070001
50,-0.2097986268737899,1594.6207990115322,2396.8387973640856,38717393,58195246,24280.0,30.237925948000004
51,0.028431914682811463,876.6379042681474,2110.9533615902837,121406460,292348042,138491.0,172.47448939310004
52,-0.2536176046770481,681.2823865170272,2612.8446912723207,17664971,67748450,25929.0,32.29156432890001
53,0.11809159601762106,343.3434456564083,592.8997857421114,7050901,12175790,20536.0,25.575207877600004
