Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.11617281127810038,393.031208883743,274.31949897373823,37339930,26061724,95005.0,118.31771642050002
2,0.7014687397365751,493.99111767024465,117.89646448443071,53890973,12861679,109093.0,135.86268762130004
3,0.791305253647084,85.47848249254692,16.052680189396153,7311402,1373066,85535.0,106.52392899350002
4,0.5985375159931694,718.3634131988231,139.97556956704497,85449328,16650094,118950.0,148.13843869500002
5,0.7147886615412493,16.98882214575922,6.6230438755078636,873922,340696,51441.0,64.0638034881
6,0.5449426896259004,128.65940681717575,32.59642909842113,4359624,1104530,33885.0,42.19984022850001
7,-0.1902292936921892,1130.6426146010187,964.857928047968,210439726,179583217,186124.0,231.79587022840005
8,0.10176530619335789,276.0461530931872,366.48419146436964,11280350,14976010,40864.0,50.89137586240001
9,-0.19278283910669958,1751.614346809774,1054.5815313385494,233047034,140308909,133047.0,165.69461835270002
10,0.5752902035735842,115.6188674090858,18.923090520496874,14389693,2355130,124458.0,154.99801431780003
11,0.34937794574273245,18.955736732878744,4.805959086866291,639377,162105,33730.0,42.00680569300001
12,0.6577950394610078,1445.5850090163656,591.3163893708959,42487189,17379380,29391.0,36.60308408310001
13,0.7266981806404486,245.7688761315964,75.87988518436741,27827181,8591500,113225.0,141.00861472250003
14,0.532164630035331,65.59162571856798,25.024284277827316,6914538,2638010,105418.0,131.28590105380002
15,0.6714340272438113,547.9851781099958,98.83081042819741,64256194,11588802,117259.0,146.03249418190003
16,0.6089429205863177,302.6120262906111,86.42488248263238,29097962,8310271,96156.0,119.75115351960002
17,-0.2344325750650023,548.0073813253086,953.3645585387812,88868165,154603317,162166.0,201.95895796060003
18,0.20259764535471078,499.02456838312565,274.10430115598257,66480053,36516175,133220.0,165.91006980200004
19,-0.014732778426016533,6.998821632349293,5.08961796080377,225698,164130,32248.0,40.161146456800005
20,-0.09044627267110616,1485.3089539136795,939.0320555961961,101520867,64182841,68350.0,85.12200323500002
21,-0.337758856101622,778.8729810737939,902.4619250804952,119014907,137899792,152804.0,190.29967201640002
22,0.4801783889534,59.66003838916782,14.092691874923174,6309586,1490429,105759.0,131.71057703190002
23,-0.28013533838088506,188.57534060930215,326.0407375953164,20872273,36087493,110684.0,137.84409372440004
24,0.6733584015857311,100.42660104294838,30.318157848479522,8569904,2587200,85335.0,106.27485217350002
25,-0.0661769894659482,28.329397736837183,55.736050063904734,3635115,7151827,128316.0,159.80270617560004
26,0.47416978913095137,72.37925057567512,13.045024073686415,8643892,1557902,119425.0,148.72999614250003
27,0.646272764285098,159.59621542444475,35.82516351001499,18740426,4206734,117424.0,146.23798255840003
28,-0.004008993047118549,13.528970102673119,8.091455968157764,598224,357788,44218.0,55.06839413380001
29,-0.39717588048114577,1532.3854446100347,1581.0417039244908,123387676,127305478,80520.0,100.27832773200002
30,0.35805155906216607,63.149658971668416,11.376705141657922,2407265,433680,38120.0,47.47404189200001
31,0.6419413187515117,95.15352892801857,9.4343556501548,7868055,780108,82688.0,102.97832046080002
32,0.16313547893587957,11.14894410358971,6.553540557947188,328905,193336,29501.0,36.74007633410001
