Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,0.34012637751151253,31.263076923076923,5.9285538461538465,1524075,289017,48750.0,60.71247487500001
2,0.4909253682313575,122.87401138117283,9.667052469135802,5095831,400912,41472.0,51.64856939520001
3,0.02558778354809628,25.181379390555943,30.877122586648056,433019,530963,17196.0,21.415624983600004
4,-0.09049667494915109,1874.9024701812805,3447.1610282614,261252660,480334312,139342.0,173.53431126220002
5,-0.08339953691659979,36.628579010216264,97.3542258192915,2760696,7337588,75370.0,93.86459961700002
6,-0.11279017121560081,2176.120733362354,3442.6579946909756,254952129,403338368,117159.0,145.90795577190002
7,-0.15729029699249913,118.08523727592829,360.3644166133163,11804745,36024910,99968.0,124.49855770880002
8,0.6766583829454693,207.43960721453684,116.75856355823758,15400109,8668039,74239.0,92.45607019990001
9,-0.06263925353053676,91.05550502604567,314.0484532063927,7708668,26587028,84659.0,105.43297252190003
10,0.6325104422655092,61.70693939973236,43.25997897151596,6455780,4525859,104620.0,130.29208454200003
11,0.763979512908684,158.96266809118273,77.22742261898647,15473903,7517549,97343.0,121.22942444630003
12,0.37344346469814627,40.36028192371476,70.21666666666667,486745,846813,12060.0,15.019332246000003
13,0.8716592397827155,211.40025877267814,67.61906386850936,14868203,4755784,70332.0,87.59035452120001
14,0.6604161198704926,769.2025202520252,634.1904440444044,10255008,8455027,13332.0,16.603460821200002
15,0.7243829663827346,44.576658938419925,20.015807777426495,5075855,2279160,113868.0,141.80939669880001
16,0.8221474543668862,283.94089258832906,250.5493668644293,12826178,11317816,45172.0,56.25649056520001
