Cell_ID,Pearson_Correlation,Mean_Intensity_Channel1,Mean_Intensity_Channel2,Sum_Intensity_Channel1,Sum_Intensity_Channel2,Area_Pixels,Area_Square_Microns
1,-0.2796848773221071,756.7747328784758,1670.2880728630278,94058018,207596764,124288.0,154.78629902080002
2,0.6474081905059873,564.880393203777,217.4383242029505,77232142,29728820,136723.0,170.27265030430004
3,-0.35984645525820136,1064.1009480626547,1725.3152691084679,180705623,292993039,169820.0,211.49112786200004
4,0.9185382901612505,62.75508349186219,25.623934333826533,8906829,3636805,141930.0,176.75736531300004
5,0.3790394079447229,2085.7128300227505,708.5405395071406,218194762,74123260,104614.0,130.2846122374
6,0.09393547919382098,1435.587012215906,1828.8083389226692,130562332,166324632,90947.0,113.26394774270003
7,0.7226240471892895,270.87052657768646,67.11299630007143,33749655,8362078,124597.0,155.17112270770002
8,0.1692391936843496,16.3566725130004,4.523323794578295,2126302,588014,129996.0,161.89495146360002
9,0.780606756333065,292.52988352241437,72.3455019825972,42494061,10509197,145264.0,180.90947590240003
10,0.636122442911592,155.09307296727255,38.74346043557599,32722312,8174289,210985.0,262.75736433850005
11,0.8755445205104098,993.4448108986045,359.9843962345454,119884946,43441477,120676.0,150.28797165160003
12,0.7170376862489309,90.53469920658833,27.143497037260218,4507270,1351339,49785.0,62.001447418500014
13,0.5300659141390136,74.94918179234173,6.162037601007025,11074641,910515,147762.0,184.02044538420003
14,0.5953802692841863,73.81076652517534,26.776893358853567,10450645,3791260,141587.0,176.33019856670003
15,0.6386296965472522,637.1988308586275,230.1300233269545,91235403,32950477,143182.0,178.31658620620004
16,0.783765846974127,300.3104492826095,53.499634573219986,31228683,5563320,103988.0,129.50500179080004
17,0.5111331785744047,123.4963867328241,20.776234790306972,11996686,2018245,97142.0,120.97910224220003
18,0.6826657009039503,75.35090351291214,29.23816667790439,8940234,3469050,118648.0,147.76233269680003
19,0.1156849590047862,40.918772563176894,8.642316132229064,4624476,976720,113016.0,140.74832944560004
20,-0.26169354950886725,1023.9850803137201,1914.7454149256798,239186531,447253893,233584.0,290.90179961440003
21,0.014702573588777667,24.91077929081839,3.0067412700552785,2956212,356816,118672.0,147.79222191520003
22,0.2730423083160947,106.42620538836943,3.1425240595277337,13237185,390864,124379.0,154.89962897390004
23,0.35926858015950125,65.84505226007873,10.79744129224922,1940322,318179,29468.0,36.69897865880001
24,0.5333597660755142,530.8606570964427,129.34570500281802,64049400,15605818,120652.0,150.25808243320003
25,0.6093980728495723,188.2640698772427,11.499244570349386,3987433,243554,21180.0,26.377235238000004
26,-0.0460481298659697,1311.3313808439093,2607.4116860107747,108802476,216339555,82971.0,103.33076416110002
27,0.7282934966688829,1492.0610128126907,537.2965638693216,107601472,38747679,72116.0,89.81211975560002
28,0.7306104581189469,216.1282261327859,70.25552452107658,21898328,7118360,101321.0,126.18356239610003
29,-0.02038610335498888,26.984588287098195,19.33570436608746,796666,570848,29523.0,36.767474784300006
30,0.7541255274838112,621.1317830758899,246.16766286098053,73989218,29323492,119120.0,148.35015399200003
31,0.03913739573990792,11.846401118099232,3.2590845562543675,339044,93275,28620.0,35.64289294200001
32,0.6238334616487692,58.97519217976199,8.27678505432774,6383003,895813,108232.0,134.79041191120004
33,0.7469543137784819,526.8772197416408,178.23432973175636,61832203,20916868,117356.0,146.15329643960004
